vehicle_category,garage,year_week,reachable_population,year,month,number_of_competitors,x_unit_cost,x_units,demand_value,is_training_data
MEDIUM HIGH,JI,202027,2.0483589628797447,2020,7,1.0,0.9550847457627119,6.529411764705881,3.529411764705882,True
MEDIUM HIGH,JI,202028,2.0483589628797447,2020,7,1.0,1.0147775423728813,3.2352941176470584,2.352941176470588,True
MEDIUM HIGH,JI,202029,2.0483589628797447,2020,7,1.0,1.0744703389830508,1.411764705882353,1.176470588235294,True
MEDIUM HIGH,JI,202030,2.0483589628797447,2020,7,1.0,1.0346751412429378,3.2352941176470584,1.764705882352941,True
MEDIUM HIGH,JI,202031,2.0483589628797447,2020,7,1.0,1.0028389830508475,4.823529411764705,2.941176470588235,True
MEDIUM HIGH,JI,202032,2.0483589628797447,2020,8,1.0,0.9550847457627119,1.352941176470588,1.176470588235294,True
MEDIUM HIGH,JI,202033,2.0483589628797447,2020,8,1.0,1.0346751412429378,2.941176470588235,1.764705882352941,True
MEDIUM HIGH,JI,202035,2.0483589628797447,2020,8,1.0,0.9550847457627119,0.6470588235294118,0.588235294117647,True
MEDIUM HIGH,JI,202036,2.0483589628797447,2020,9,1.0,0.9550847457627119,1.2941176470588236,0.588235294117647,True
MEDIUM HIGH,JI,202037,2.0483589628797447,2020,9,1.0,0.9550847457627119,1.2941176470588236,0.588235294117647,True
MEDIUM HIGH,JI,202038,2.0483589628797447,2020,9,1.0,1.0744703389830508,1.8823529411764706,1.176470588235294,True
MEDIUM HIGH,JI,202039,2.0483589628797447,2020,9,1.0,0.9550847457627119,2.411764705882353,1.764705882352941,True
MEDIUM HIGH,JI,202040,2.0483589628797447,2020,9,1.0,0.9550847457627119,0.7058823529411764,0.588235294117647,True
MEDIUM HIGH,JI,202041,2.0483589628797447,2020,10,1.0,1.0028389830508475,3.2941176470588234,2.941176470588235,True
MEDIUM HIGH,JI,202043,2.0483589628797447,2020,10,1.0,0.9550847457627123,0.8235294117647057,0.588235294117647,True
MEDIUM HIGH,JI,202045,2.0483589628797447,2020,11,1.0,1.0147775423728813,1.4117647058823528,0.588235294117647,True
MEDIUM HIGH,JI,202046,2.0483589628797447,2020,11,1.0,0.9550847457627119,1.588235294117647,1.764705882352941,True
MEDIUM HIGH,JI,202047,2.0483589628797447,2020,11,1.0,1.044623940677966,4.117647058823528,2.352941176470588,True
MEDIUM HIGH,JI,202049,2.0483589628797447,2020,12,1.0,0.9550847457627119,2.0588235294117645,1.176470588235294,True
MEDIUM HIGH,JI,202050,2.0483589628797447,2020,12,1.0,1.19385593220339,0.8823529411764705,0.588235294117647,True
MEDIUM HIGH,JI,202051,2.0483589628797447,2020,12,1.0,0.9550847457627119,2.7647058823529407,1.764705882352941,True
MEDIUM HIGH,JI,202052,2.0483589628797447,2020,12,1.0,0.9550847457627119,2.411764705882353,1.176470588235294,True
MEDIUM HIGH,JI,202053,2.0483589628797447,2020,12,1.0,0.9550875334522749,1.1529411764705881,1.176470588235294,True
MEDIUM HIGH,JI,202101,2.0483589628797447,2021,1,1.0,0.9550847457627119,1.764705882352941,1.176470588235294,True
MEDIUM HIGH,JI,202102,2.0483589628797447,2021,1,1.0,1.19385593220339,0.44705882352941173,0.588235294117647,True
MEDIUM HIGH,JI,202103,2.0483589628797447,2021,1,1.0,1.114265536723164,3.176470588235294,1.764705882352941,True
MEDIUM HIGH,JI,202104,2.0483589628797447,2021,1,1.0,1.034675141242938,2.9999999999999996,1.764705882352941,True
MEDIUM HIGH,JI,202106,2.0483589628797447,2021,2,1.0,0.9550847457627119,2.764705882352941,1.764705882352941,True
MEDIUM HIGH,JI,202107,2.0483589628797447,2021,2,1.0,1.0346751412429378,2.176470588235294,1.764705882352941,True
MEDIUM HIGH,JI,202108,2.0483589628797447,2021,2,1.0,0.9550847457627119,2.8823529411764706,1.764705882352941,True
MEDIUM HIGH,JI,202109,2.0483589628797447,2021,3,1.0,1.19385593220339,1.9411764705882353,1.176470588235294,True
MEDIUM HIGH,JI,202110,2.0483589628797447,2021,3,1.0,1.19385593220339,0.9411764705882353,0.588235294117647,True
MEDIUM HIGH,JI,202111,2.0483589628797447,2021,3,1.0,1.19385593220339,1.352941176470588,1.176470588235294,True
MEDIUM HIGH,JI,202112,2.0483589628797447,2021,3,1.0,1.19385593220339,1.9117647058823528,1.176470588235294,True
MEDIUM HIGH,JI,202113,2.0483589628797447,2021,3,1.0,1.19385593220339,1.764705882352941,1.176470588235294,True
MEDIUM HIGH,JI,202114,2.0483589628797447,2021,4,1.0,1.1938559322033901,1.8235294117647058,1.176470588235294,False
MEDIUM HIGH,JI,202115,2.0483589628797447,2021,4,1.0,1.19385593220339,3.0588235294117645,2.941176470588235,False
MEDIUM HIGH,JI,202116,2.0483589628797447,2021,4,1.0,1.19385593220339,1.4705882352941175,1.176470588235294,False
MEDIUM HIGH,JI,202117,2.0483589628797447,2021,4,1.0,1.19385593220339,3.329411764705882,2.941176470588235,False
MEDIUM HIGH,JJ,202001,0.8712300070532286,2020,1,1.015625,0.6885593220338984,0.8235294117647057,0.588235294117647,True
MEDIUM HIGH,JJ,202003,0.8712300070532286,2020,1,1.015625,0.6885593220338984,0.9411764705882353,1.176470588235294,True
MEDIUM HIGH,JJ,202005,0.8712300070532286,2020,1,1.015625,0.6885593220338984,0.8235294117647057,1.176470588235294,True
MEDIUM HIGH,JJ,202007,0.8712300070532286,2020,2,1.015625,0.6885593220338984,2.2941176470588234,1.176470588235294,True
MEDIUM HIGH,JJ,202008,0.8712300070532286,2020,2,1.015625,0.6885593220338984,0.41176470588235287,0.588235294117647,True
MEDIUM HIGH,JJ,202011,0.8712300070532286,2020,3,1.015625,0.6885593220338981,0.7058823529411765,0.588235294117647,True
MEDIUM HIGH,JJ,202012,0.8712300070532286,2020,3,1.015625,0.6885593220338984,0.588235294117647,1.176470588235294,True
MEDIUM HIGH,JJ,202015,0.8712300070532286,2020,4,1.015625,0.6885593220338984,0.2941176470588235,0.588235294117647,True
MEDIUM HIGH,JJ,202018,0.8712300070532286,2020,4,1.015625,0.6885593220338984,1.588235294117647,1.176470588235294,True
MEDIUM HIGH,JJ,202019,0.8712300070532286,2020,5,1.015625,0.6885593220338984,0.4705882352941176,0.588235294117647,True
MEDIUM HIGH,JJ,202021,0.8712300070532286,2020,5,1.015625,0.6885593220338984,2.2352941176470584,1.176470588235294,True
MEDIUM HIGH,JJ,202023,0.8712300070532286,2020,6,1.015625,0.6885593220338984,0.41176470588235287,0.588235294117647,True
MEDIUM HIGH,JJ,202029,0.8712300070532286,2020,7,1.015625,0.6885593220338984,0.7058823529411764,0.588235294117647,True
MEDIUM HIGH,JJ,202030,0.8712300070532286,2020,7,1.015625,0.6885593220338984,1.2941176470588236,1.176470588235294,True
MEDIUM HIGH,JJ,202032,0.8712300070532286,2020,8,1.015625,0.6885593220338984,0.7647058823529411,0.588235294117647,True
MEDIUM HIGH,JJ,202033,0.8712300070532286,2020,8,1.015625,0.6885593220338984,2.647058823529412,1.176470588235294,True
MEDIUM HIGH,JJ,202037,0.8712300070532286,2020,9,1.015625,0.6885593220338984,3.588235294117647,2.352941176470588,True
MEDIUM HIGH,JJ,202039,0.8712300070532286,2020,9,1.015625,0.6885593220338985,0.6470588235294118,0.588235294117647,True
MEDIUM HIGH,JJ,202040,0.8712300070532286,2020,9,1.015625,0.6885593220338984,1.176470588235294,0.588235294117647,True
MEDIUM HIGH,JJ,202049,0.8712300070532286,2020,12,1.015625,0.6885593220338981,1.823529411764706,0.588235294117647,True
MEDIUM HIGH,JJ,202051,0.8712300070532286,2020,12,1.015625,0.6885593220338984,0.2941176470588235,0.588235294117647,True
MEDIUM HIGH,JJ,202108,0.8712300070532286,2021,2,1.015625,0.6885593220338984,1.1176470588235292,0.588235294117647,True
MEDIUM HIGH,JJ,202110,0.8712300070532286,2021,3,1.015625,0.6885593220338984,0.41176470588235287,0.588235294117647,True
MEDIUM HIGH,JJ,202112,0.8712300070532286,2021,3,1.015625,0.6885593220338984,1.2352941176470587,0.588235294117647,True
MEDIUM HIGH,JK,202003,1.8259795329664528,2020,1,1.015625,0.875,1.2352941176470587,1.176470588235294,True
MEDIUM HIGH,JK,202004,1.8259795329664528,2020,1,1.015625,0.875,2.0588235294117645,1.764705882352941,True
MEDIUM HIGH,JK,202007,1.8259795329664528,2020,2,1.015625,0.875,0.8823529411764705,1.176470588235294,True
MEDIUM HIGH,JK,202012,1.8259795329664528,2020,3,1.015625,0.8749999999999999,0.7647058823529411,0.588235294117647,True
MEDIUM HIGH,JK,202014,1.8259795329664528,2020,4,1.015625,0.875,0.588235294117647,0.588235294117647,True
MEDIUM HIGH,JK,202017,1.8259795329664528,2020,4,1.015625,0.875,0.588235294117647,0.588235294117647,True
MEDIUM HIGH,JK,202018,1.8259795329664528,2020,4,1.015625,0.875,0.6470588235294118,0.588235294117647,True
MEDIUM HIGH,JK,202019,1.8259795329664528,2020,5,1.015625,0.8749999999999999,1.0,0.588235294117647,True
MEDIUM HIGH,JK,202023,1.8259795329664528,2020,6,1.015625,0.875,1.1176470588235292,1.176470588235294,True
MEDIUM HIGH,JK,202024,1.8259795329664528,2020,6,1.015625,0.8749999999999998,0.7058823529411765,0.588235294117647,True
MEDIUM HIGH,JK,202025,1.8259795329664528,2020,6,1.015625,0.8750000000000001,0.3529411764705882,0.588235294117647,True
MEDIUM HIGH,JK,202031,1.8259795329664528,2020,7,1.015625,0.875,1.176470588235294,1.176470588235294,True
MEDIUM HIGH,JK,202034,1.8259795329664528,2020,8,1.015625,0.875,1.5294117647058822,1.176470588235294,True
MEDIUM HIGH,JK,202035,1.8259795329664528,2020,8,1.015625,0.875,0.2941176470588235,0.588235294117647,True
MEDIUM HIGH,JK,202036,1.8259795329664528,2020,9,1.015625,0.875,0.5294117647058824,0.588235294117647,True
MEDIUM HIGH,JK,202037,1.8259795329664528,2020,9,1.015625,0.8749999999999998,2.0,0.588235294117647,True
MEDIUM HIGH,JK,202041,1.8259795329664528,2020,10,1.015625,0.875,0.2941176470588235,0.588235294117647,True
MEDIUM HIGH,JK,202044,1.8259795329664528,2020,10,1.015625,0.8749999999999999,0.8823529411764707,0.588235294117647,True
MEDIUM HIGH,JK,202045,1.8259795329664528,2020,11,1.015625,0.8749999999999999,1.2352941176470587,0.588235294117647,True
MEDIUM HIGH,JK,202047,1.8259795329664528,2020,11,1.015625,0.8749999999999999,0.7647058823529411,0.588235294117647,True
MEDIUM HIGH,JK,202053,1.8259795329664528,2020,12,1.015625,0.8750000000000001,0.41176470588235287,0.588235294117647,True
MEDIUM HIGH,JK,202103,1.8259795329664528,2021,1,1.015625,0.875,1.8235294117647058,1.176470588235294,True
MEDIUM HIGH,JK,202104,1.8259795329664528,2021,1,1.015625,0.875,2.2117647058823526,1.764705882352941,True
MEDIUM HIGH,JK,202107,1.8259795329664528,2021,2,1.015625,0.875,2.2941176470588234,1.764705882352941,True
MEDIUM HIGH,JK,202109,1.8259795329664528,2021,3,1.015625,0.875,0.8823529411764705,0.588235294117647,True
MEDIUM HIGH,JK,202110,1.8259795329664528,2021,3,1.015625,0.875,1.9999999999999998,1.176470588235294,True
MEDIUM HIGH,JK,202111,1.8259795329664528,2021,3,1.015625,0.8749999999999999,1.5294117647058822,0.588235294117647,True
MEDIUM HIGH,JK,202115,1.8259795329664528,2021,4,1.015625,0.8750000000000002,1.8235294117647058,0.588235294117647,False
MEDIUM HIGH,JK,202117,1.8259795329664528,2021,4,1.015625,0.8749999999999999,0.9411764705882353,0.588235294117647,False
MEDIUM HIGH,JL,201952,0.7223857651486035,2019,12,0.5,0.847457627118644,0.588235294117647,0.588235294117647,True
MEDIUM HIGH,JL,202002,0.7223857651486035,2020,1,0.5,0.847457627118644,0.3529411764705882,0.588235294117647,True
MEDIUM HIGH,JL,202003,0.7223857651486035,2020,1,0.5,0.847457627118644,1.588235294117647,1.176470588235294,True
MEDIUM HIGH,JL,202005,0.7223857651486035,2020,1,0.5,0.847457627118644,0.8235294117647057,0.588235294117647,True
MEDIUM HIGH,JL,202008,0.7223857651486035,2020,2,0.5,0.847457627118644,1.352941176470588,1.176470588235294,True
MEDIUM HIGH,JL,202021,0.7223857651486035,2020,5,0.5,0.847457627118644,0.2941176470588235,0.588235294117647,True
MEDIUM HIGH,JL,202024,0.7223857651486035,2020,6,0.5,0.847457627118644,1.1176470588235292,0.588235294117647,True
MEDIUM HIGH,JL,202026,0.7223857651486035,2020,6,0.5,0.847457627118644,1.0588235294117645,1.176470588235294,True
MEDIUM HIGH,JL,202031,0.7223857651486035,2020,7,0.5,0.847457627118644,0.23529411764705882,0.588235294117647,True
MEDIUM HIGH,JL,202038,0.7223857651486035,2020,9,0.5,0.847457627118644,0.2941176470588235,0.588235294117647,True
MEDIUM HIGH,JL,202040,0.7223857651486035,2020,10,0.5,0.847457627118644,0.41176470588235287,0.588235294117647,True
MEDIUM HIGH,JL,202042,0.7223857651486035,2020,10,0.5,0.847457627118644,1.2352941176470587,1.176470588235294,True
MEDIUM HIGH,JL,202103,0.7223857651486035,2021,1,0.5,0.847457627118644,0.3529411764705882,0.588235294117647,True
MEDIUM HIGH,JL,202106,0.7223857651486035,2021,2,0.5,0.847457627118644,0.7647058823529411,0.588235294117647,True
MEDIUM HIGH,JL,202112,0.7223857651486035,2021,3,0.5,0.8474576271186441,1.352941176470588,0.588235294117647,True
MEDIUM HIGH,JM,202010,1.873096789725093,2020,3,1.015625,1.2658898305084745,0.3529411764705882,0.588235294117647,True
MEDIUM HIGH,JN,202004,1.7809740213117315,2020,1,1.03125,0.847457627118644,0.8235294117647057,0.588235294117647,True
MEDIUM HIGH,JN,202005,1.7809740213117315,2020,1,1.03125,0.847457627118644,0.47058823529411764,0.588235294117647,True
MEDIUM HIGH,JN,202018,1.7809740213117315,2020,4,1.03125,0.9533898305084746,0.7647058823529411,0.588235294117647,True
MEDIUM HIGH,JN,202022,1.7809740213117315,2020,5,1.03125,0.9533898305084745,0.6470588235294118,0.588235294117647,True
MEDIUM HIGH,JN,202026,1.7809740213117315,2020,6,1.03125,0.9533898305084746,0.7647058823529411,0.588235294117647,True
MEDIUM HIGH,JN,202027,1.7809740213117315,2020,7,1.03125,0.9533898305084745,0.6470588235294118,0.588235294117647,True
MEDIUM HIGH,JN,202028,1.7809740213117315,2020,7,1.03125,0.9533898305084746,0.8823529411764705,0.588235294117647,True
MEDIUM HIGH,JN,202034,1.7809740213117315,2020,8,1.03125,0.9533898305084746,0.7058823529411764,0.588235294117647,True
MEDIUM HIGH,JN,202035,1.7809740213117315,2020,8,1.03125,0.9533898305084746,1.741176470588235,1.176470588235294,True
MEDIUM HIGH,JN,202036,1.7809740213117315,2020,9,1.03125,0.9533898305084746,0.9411764705882353,0.588235294117647,True
MEDIUM HIGH,JN,202037,1.7809740213117315,2020,9,1.03125,0.9533898305084745,0.6470588235294118,0.588235294117647,True
MEDIUM HIGH,JN,202039,1.7809740213117315,2020,9,1.03125,0.9533898305084745,1.6823529411764706,0.588235294117647,True
MEDIUM HIGH,JN,202040,1.7809740213117315,2020,9,1.03125,0.9533898305084746,0.7058823529411764,0.588235294117647,True
MEDIUM HIGH,JN,202042,1.7809740213117315,2020,10,1.03125,0.9533898305084746,1.176470588235294,0.588235294117647,True
MEDIUM HIGH,JN,202044,1.7809740213117315,2020,10,1.03125,0.9533898305084746,1.0588235294117647,0.588235294117647,True
MEDIUM HIGH,JN,202050,1.7809740213117315,2020,12,1.03125,0.9533898305084746,0.47058823529411764,0.588235294117647,True
MEDIUM HIGH,JN,202051,1.7809740213117315,2020,12,1.03125,0.9533898305084746,0.9411764705882353,0.588235294117647,True
MEDIUM HIGH,JN,202101,1.7809740213117315,2021,1,1.03125,0.9533898305084745,1.0,0.588235294117647,True
MEDIUM HIGH,JN,202103,1.7809740213117315,2021,1,1.03125,0.9533898305084745,0.8823529411764707,0.588235294117647,True
MEDIUM HIGH,JN,202107,1.7809740213117315,2021,2,1.03125,0.9533898305084746,1.6470588235294115,1.176470588235294,True
MEDIUM HIGH,JN,202109,1.7809740213117315,2021,3,1.03125,0.9533898305084746,1.176470588235294,0.588235294117647,True
MEDIUM HIGH,JN,202111,1.7809740213117315,2021,3,1.03125,0.9533898305084746,2.0588235294117645,1.176470588235294,True
MEDIUM HIGH,JN,202117,1.7809740213117315,2021,4,1.03125,0.9533898305084746,0.8823529411764705,0.588235294117647,False
MEDIUM HIGH,JO,202011,1.880082442528857,2020,3,1.015625,0.9533898305084746,3.0588235294117645,1.176470588235294,True
MEDIUM HIGH,JO,202012,1.880082442528857,2020,3,1.015625,0.9533898305084745,0.6470588235294118,0.588235294117647,True
MEDIUM HIGH,JO,202013,1.880082442528857,2020,3,1.015625,0.9533898305084746,2.529411764705882,1.176470588235294,True
MEDIUM HIGH,JO,202018,1.880082442528857,2020,4,1.015625,0.9533898305084746,0.2941176470588235,0.588235294117647,True
MEDIUM HIGH,JO,202019,1.880082442528857,2020,5,1.015625,0.9533898305084746,0.2941176470588235,0.588235294117647,True
MEDIUM HIGH,JO,202021,1.880082442528857,2020,5,1.015625,0.9533898305084747,1.352941176470588,0.588235294117647,True
MEDIUM HIGH,JO,202024,1.880082442528857,2020,6,1.015625,0.9533898305084745,0.6470588235294118,0.588235294117647,True
MEDIUM HIGH,JO,202026,1.880082442528857,2020,6,1.015625,0.9533898305084746,1.8823529411764706,1.176470588235294,True
MEDIUM HIGH,JO,202027,1.880082442528857,2020,7,1.015625,0.9533898305084746,1.2352941176470587,1.176470588235294,True
MEDIUM HIGH,JO,202031,1.880082442528857,2020,7,1.015625,0.9533898305084746,2.1176470588235294,1.764705882352941,True
MEDIUM HIGH,JO,202032,1.880082442528857,2020,8,1.015625,0.9533898305084746,4.999999999999999,2.352941176470588,True
MEDIUM HIGH,JO,202033,1.880082442528857,2020,8,1.015625,0.9533898305084745,2.352941176470588,1.176470588235294,True
MEDIUM HIGH,JO,202034,1.880082442528857,2020,8,1.015625,0.9533898305084746,0.9411764705882353,0.588235294117647,True
MEDIUM HIGH,JO,202035,1.880082442528857,2020,8,1.015625,0.9533898305084746,1.1176470588235292,0.588235294117647,True
MEDIUM HIGH,JO,202038,1.880082442528857,2020,9,1.015625,0.9533898305084746,0.588235294117647,0.588235294117647,True
MEDIUM HIGH,JO,202039,1.880082442528857,2020,9,1.015625,0.9533898305084745,1.7058823529411764,1.176470588235294,True
MEDIUM HIGH,JO,202040,1.880082442528857,2020,10,1.015625,0.9533898305084747,0.41176470588235287,0.588235294117647,True
MEDIUM HIGH,JO,202041,1.880082442528857,2020,10,1.015625,0.9533898305084746,1.2941176470588236,1.176470588235294,True
MEDIUM HIGH,JO,202043,1.880082442528857,2020,10,1.015625,0.9533898305084746,2.0588235294117645,1.176470588235294,True
MEDIUM HIGH,JO,202044,1.880082442528857,2020,10,1.015625,0.9533898305084746,0.3529411764705882,0.588235294117647,True
MEDIUM HIGH,JO,202045,1.880082442528857,2020,11,1.015625,0.9533898305084745,0.7058823529411765,0.588235294117647,True
MEDIUM HIGH,JO,202048,1.880082442528857,2020,11,1.015625,0.9533898305084746,0.588235294117647,0.588235294117647,True
MEDIUM HIGH,JO,202050,1.880082442528857,2020,12,1.015625,0.9533898305084746,1.352941176470588,1.176470588235294,True
MEDIUM HIGH,JO,202051,1.880082442528857,2020,12,1.015625,0.9533898305084746,1.588235294117647,1.176470588235294,True
MEDIUM HIGH,JO,202053,1.880082442528857,2020,12,1.015625,0.9533898305084746,0.588235294117647,0.588235294117647,True
MEDIUM HIGH,JO,202101,1.880082442528857,2021,1,1.015625,0.9533898305084746,1.588235294117647,1.176470588235294,True
MEDIUM HIGH,JO,202102,1.880082442528857,2021,1,1.015625,0.9533898305084746,3.4705882352941173,1.176470588235294,True
MEDIUM HIGH,JO,202103,1.880082442528857,2021,1,1.015625,0.9533898305084746,2.176470588235294,1.176470588235294,True
MEDIUM HIGH,JO,202105,1.880082442528857,2021,2,1.015625,0.9533898305084746,1.176470588235294,0.588235294117647,True
MEDIUM HIGH,JO,202106,1.880082442528857,2021,2,1.015625,0.9533898305084745,1.2941176470588236,0.588235294117647,True
MEDIUM HIGH,JO,202107,1.880082442528857,2021,2,1.015625,0.9533898305084746,4.588235294117647,2.352941176470588,True
MEDIUM HIGH,JO,202108,1.880082442528857,2021,2,1.015625,0.9533898305084746,0.47058823529411764,0.588235294117647,True
MEDIUM HIGH,JO,202109,1.880082442528857,2021,3,1.015625,0.9533898305084746,1.7058823529411762,1.176470588235294,True
MEDIUM HIGH,JO,202113,1.880082442528857,2021,3,1.015625,0.9533898305084746,0.47058823529411764,0.588235294117647,True
MEDIUM HIGH,JO,202113,1.880082442528857,2021,4,1.015625,0.9533898305084747,0.41176470588235287,0.588235294117647,False
MEDIUM HIGH,JO,202115,1.880082442528857,2021,4,1.015625,0.9533898305084745,1.2941176470588236,0.588235294117647,False
MEDIUM HIGH,JO,202116,1.880082442528857,2021,4,1.015625,0.9533898305084745,2.0,0.588235294117647,False
MEDIUM HIGH,AN,202010,0.2158541375421821,2020,3,0.21875,0.8951271186440678,2.0,1.764705882352941,True
MEDIUM HIGH,AN,202013,0.2158541375421821,2020,3,0.21875,0.8951271186440678,1.176470588235294,0.588235294117647,True
MEDIUM HIGH,AN,202014,0.2158541375421821,2020,4,0.21875,0.8951271186440678,1.176470588235294,0.588235294117647,True
MEDIUM HIGH,AN,202015,0.2158541375421821,2020,4,0.21875,0.8951271186440678,1.4117647058823528,1.176470588235294,True
MEDIUM HIGH,AN,202017,0.2158541375421821,2020,4,0.21875,0.8951271186440678,1.7058823529411762,1.176470588235294,True
MEDIUM HIGH,AN,202020,0.2158541375421821,2020,5,0.21875,0.8951271186440678,0.6058823529411764,1.176470588235294,True
MEDIUM HIGH,AN,202033,0.2158541375421821,2020,8,0.21875,0.8951271186440678,2.0588235294117645,1.176470588235294,True
MEDIUM HIGH,AN,202034,0.2158541375421821,2020,8,0.21875,0.8951271186440678,0.8235294117647057,1.176470588235294,True
MEDIUM HIGH,AN,202035,0.2158541375421821,2020,8,0.21875,0.8951271186440678,1.8823529411764706,1.176470588235294,True
MEDIUM HIGH,AN,202039,0.2158541375421821,2020,9,0.21875,0.8951271186440678,0.7058823529411764,0.588235294117647,True
MEDIUM HIGH,AN,202042,0.2158541375421821,2020,10,0.21875,0.8951271186440678,0.47058823529411764,0.588235294117647,True
MEDIUM HIGH,AN,202043,0.2158541375421821,2020,10,0.21875,0.8951271186440678,2.0,1.176470588235294,True
MEDIUM HIGH,AN,202045,0.2158541375421821,2020,11,0.21875,0.8951271186440677,1.058823529411765,0.588235294117647,True
MEDIUM HIGH,AN,202046,0.2158541375421821,2020,11,0.21875,0.8951271186440678,0.8823529411764705,0.588235294117647,True
MEDIUM HIGH,AN,202048,0.2158541375421821,2020,11,0.21875,0.8951271186440678,2.352941176470588,1.764705882352941,True
MEDIUM HIGH,AN,202050,0.2158541375421821,2020,12,0.21875,0.8951271186440678,0.588235294117647,0.588235294117647,True
MEDIUM HIGH,AN,202051,0.2158541375421821,2020,12,0.21875,0.8951271186440678,0.8235294117647057,1.176470588235294,True
MEDIUM HIGH,AN,202102,0.2158541375421821,2021,1,0.21875,0.8951271186440678,1.8823529411764706,1.176470588235294,True
MEDIUM HIGH,AN,202103,0.2158541375421821,2021,1,0.21875,0.9348516949152542,1.5294117647058822,1.176470588235294,True
MEDIUM HIGH,AN,202104,0.2158541375421821,2021,1,0.21875,0.9745762711864406,1.588235294117647,1.176470588235294,True
MEDIUM HIGH,AN,202107,0.2158541375421821,2021,2,0.21875,0.9745762711864406,0.3529411764705882,0.588235294117647,True
MEDIUM HIGH,AN,202108,0.2158541375421821,2021,2,0.21875,0.9745762711864406,0.3529411764705882,0.588235294117647,True
MEDIUM HIGH,AN,202111,0.2158541375421821,2021,3,0.21875,0.9745762711864406,1.176470588235294,1.176470588235294,True
MEDIUM HIGH,AN,202112,0.2158541375421821,2021,3,0.21875,0.9745762711864406,0.9411764705882353,1.176470588235294,True
MEDIUM HIGH,AN,202115,0.2158541375421821,2021,4,0.21875,0.9745762711864406,0.588235294117647,0.588235294117647,False
MEDIUM HIGH,AN,202117,0.2158541375421821,2021,4,0.21875,0.9745762711864406,0.5294117647058824,0.588235294117647,False
MEDIUM HIGH,JP,202004,2.0256112446203294,2020,1,1.03125,0.7203389830508474,0.23529411764705882,0.588235294117647,True
MEDIUM HIGH,JP,202007,2.0256112446203294,2020,2,1.03125,0.7203389830508474,0.23529411764705882,0.588235294117647,True
MEDIUM HIGH,JP,202009,2.0256112446203294,2020,2,1.03125,0.7203389830508474,0.8823529411764705,1.176470588235294,True
MEDIUM HIGH,JP,202012,2.0256112446203294,2020,3,1.03125,0.7203389830508474,0.7647058823529411,0.588235294117647,True
MEDIUM HIGH,JP,202014,2.0256112446203294,2020,3,1.03125,0.7203389830508473,1.0,0.588235294117647,True
MEDIUM HIGH,JP,202016,2.0256112446203294,2020,4,1.03125,0.7203389830508474,0.7058823529411764,1.176470588235294,True
MEDIUM HIGH,JP,202018,2.0256112446203294,2020,4,1.03125,0.7203389830508474,0.588235294117647,0.588235294117647,True
MEDIUM HIGH,JP,202024,2.0256112446203294,2020,6,1.03125,0.7203389830508475,0.588235294117647,0.588235294117647,True
MEDIUM HIGH,JP,202026,2.0256112446203294,2020,6,1.03125,0.7203389830508474,0.47058823529411764,0.588235294117647,True
MEDIUM HIGH,JP,202029,2.0256112446203294,2020,7,1.03125,0.7203389830508474,0.5294117647058824,0.588235294117647,True
MEDIUM HIGH,JP,202033,2.0256112446203294,2020,8,1.03125,0.7203389830508474,0.588235294117647,0.588235294117647,True
MEDIUM HIGH,JP,202037,2.0256112446203294,2020,9,1.03125,0.847457627118644,0.588235294117647,0.588235294117647,True
MEDIUM HIGH,JP,202042,2.0256112446203294,2020,10,1.03125,0.847457627118644,0.41176470588235287,0.588235294117647,True
MEDIUM HIGH,JP,202044,2.0256112446203294,2020,10,1.03125,0.847457627118644,0.7647058823529411,0.588235294117647,True
MEDIUM HIGH,JP,202048,2.0256112446203294,2020,11,1.03125,0.847457627118644,1.4117647058823528,1.176470588235294,True
MEDIUM HIGH,JP,202049,2.0256112446203294,2020,12,1.03125,0.847457627118644,0.9411764705882353,0.588235294117647,True
MEDIUM HIGH,JP,202050,2.0256112446203294,2020,12,1.03125,0.847457627118644,0.8823529411764705,0.588235294117647,True
MEDIUM HIGH,JP,202053,2.0256112446203294,2020,12,1.03125,0.847457627118644,1.1176470588235292,0.588235294117647,True
MEDIUM HIGH,JP,202103,2.0256112446203294,2021,1,1.03125,0.847457627118644,0.8235294117647057,0.588235294117647,True
MEDIUM HIGH,JP,202104,2.0256112446203294,2021,1,1.03125,0.847457627118644,1.0588235294117647,1.176470588235294,True
MEDIUM HIGH,JP,202111,2.0256112446203294,2021,3,1.03125,0.847457627118644,1.176470588235294,0.588235294117647,True
MEDIUM HIGH,JP,202116,2.0256112446203294,2021,4,1.03125,0.847457627118644,1.4705882352941175,1.176470588235294,False
MEDIUM HIGH,JQ,202004,2.0609534106795175,2020,1,1.015625,0.8474576271186439,0.7058823529411765,0.588235294117647,True
MEDIUM HIGH,JQ,202005,2.0609534106795175,2020,1,1.015625,0.847457627118644,0.2941176470588235,0.588235294117647,True
MEDIUM HIGH,JQ,202010,2.0609534106795175,2020,3,1.015625,0.8474576271186439,1.0,0.588235294117647,True
MEDIUM HIGH,JQ,202011,2.0609534106795175,2020,3,1.015625,0.8474576271186439,0.6470588235294118,0.588235294117647,True
MEDIUM HIGH,JQ,202012,2.0609534106795175,2020,3,1.015625,0.847457627118644,0.2941176470588235,0.588235294117647,True
MEDIUM HIGH,JQ,202013,2.0609534106795175,2020,3,1.015625,0.847457627118644,0.3529411764705882,0.588235294117647,True
