vehicle_make,garage,reachable_population,year,week_of_year,number_of_competitors,x_unit_cost,x_units,demand_value,is_training_data
AA,IH,0.5572066064403567,2021,3,0.75,0.9574468085106383,1.6666666666666667,0.6666666666666666,True
AA,IH,0.5572066064403567,2021,5,0.75,0.9574468085106381,1.2666666666666666,0.6666666666666666,True
AA,II,0.595233901205365,2020,5,0.28125,0.9468085106382979,0.3333333333333333,0.6666666666666666,True
AA,II,0.595233901205365,2020,6,0.28125,0.9468085106382979,0.6,0.6666666666666666,True
AA,II,0.595233901205365,2020,25,0.28125,0.9468085106382979,1.0,0.6666666666666666,True
AA,II,0.595233901205365,2020,48,0.28125,0.9468085106382979,0.6666666666666666,0.6666666666666666,True
AA,IJ,1.8669694758297894,2020,21,1.015625,0.851063829787234,1.2666666666666666,0.6666666666666666,True
AA,IJ,1.8669694758297894,2020,34,1.015625,0.851063829787234,1.7333333333333334,0.6666666666666666,True
AA,IJ,1.8669694758297894,2020,39,1.015625,0.851063829787234,0.3333333333333333,0.6666666666666666,True
AA,IJ,1.8669694758297894,2020,42,1.015625,0.851063829787234,0.3333333333333333,0.6666666666666666,True
AA,IK,1.9289530855498795,2019,51,1.015625,1.1063829787234043,0.8666666666666667,0.6666666666666666,True
AA,IK,1.9289530855498795,2020,17,1.015625,1.1063829787234043,1.0,0.6666666666666666,True
AA,IK,1.9289530855498795,2020,20,1.015625,1.1063829787234043,1.0,0.6666666666666666,True
AA,IK,1.9289530855498795,2020,39,1.015625,1.1063829787234043,0.6,0.6666666666666666,True
AA,IK,1.9289530855498795,2020,52,1.015625,1.106382978723404,0.8000000000000002,0.6666666666666666,True
AA,IK,1.9289530855498795,2021,2,1.015625,1.1063829787234043,0.4666666666666666,0.6666666666666666,True
AA,IK,1.9289530855498795,2021,6,1.015625,1.106382978723404,0.8000000000000002,0.6666666666666666,True
AA,IL,1.9630212134175495,2020,4,1.0,0.8297872340425532,1.0,0.6666666666666666,True
AA,IL,1.9630212134175495,2020,7,1.0,0.8297872340425532,1.2666666666666666,0.6666666666666666,True
AA,IL,1.9630212134175495,2020,26,1.0,0.8297872340425532,1.3333333333333333,0.6666666666666666,True
AA,IL,1.9630212134175495,2020,28,1.0,0.8297872340425532,1.2666666666666666,0.6666666666666666,True
AA,IL,1.9630212134175495,2020,29,1.0,0.8297872340425532,1.2666666666666666,0.6666666666666666,True
AA,IL,1.9630212134175495,2020,34,1.0,0.8297872340425532,0.6666666666666666,0.6666666666666666,True
AA,IL,1.9630212134175495,2020,43,1.0,0.8297872340425532,1.0,0.6666666666666666,True
AA,IL,1.9630212134175495,2020,46,1.0,0.8297872340425532,1.7333333333333334,0.6666666666666666,True
AA,IL,1.9630212134175495,2020,47,1.0,0.8297872340425532,1.6666666666666667,0.6666666666666666,True
AA,IL,1.9630212134175495,2021,6,1.0,1.1914893617021276,1.6666666666666667,0.6666666666666666,True
AA,AK,0.0302809163122709,2020,17,0.015625,1.0212765957446808,0.39999999999999997,0.6666666666666666,True
AA,AK,0.0302809163122709,2020,30,0.015625,1.0212765957446808,0.5333333333333333,0.6666666666666666,True
AA,IN,1.410964879169917,2020,11,0.875,0.7489361702127659,1.7333333333333334,1.3333333333333333,True
AA,IN,1.410964879169917,2020,31,0.875,0.9361702127659575,1.6666666666666667,0.6666666666666666,True
AA,IQ,0.5818801009923081,2020,10,0.25,0.8457446808510638,0.3333333333333333,0.6666666666666666,True
AA,IQ,0.5818801009923081,2020,29,0.25,0.8457446808510638,1.3333333333333333,0.6666666666666666,True
AA,IQ,0.5818801009923081,2020,45,0.25,0.8457446808510638,2.066666666666667,0.6666666666666666,True
AA,IQ,0.5818801009923081,2020,50,0.25,0.8457446808510638,1.2666666666666666,0.6666666666666666,True
AA,IQ,0.5818801009923081,2021,7,0.25,0.8457446808510638,0.6666666666666666,0.6666666666666666,True
AA,IR,2.0367397267168275,2020,2,1.0,1.0638297872340425,1.6000000000000003,0.6666666666666666,True
AA,IR,2.0367397267168275,2020,6,1.0,1.0638297872340425,0.39999999999999997,0.6666666666666666,True
AA,IR,2.0367397267168275,2020,8,1.0,1.0638297872340425,0.6666666666666666,0.6666666666666666,True
AA,IR,2.0367397267168275,2020,9,1.0,1.0638297872340425,2.1333333333333333,1.3333333333333333,True
AA,IR,2.0367397267168275,2020,10,1.0,1.0638297872340425,1.2666666666666666,0.6666666666666666,True
AA,IR,2.0367397267168275,2020,13,1.0,1.0638297872340425,0.4666666666666666,0.6666666666666666,True
AA,IR,2.0367397267168275,2020,21,1.0,1.0638297872340425,1.2666666666666666,0.6666666666666666,True
AA,IR,2.0367397267168275,2020,25,1.0,1.3829787234042554,1.0666666666666667,0.6666666666666666,True
AA,IR,2.0367397267168275,2020,33,1.0,1.3829787234042556,1.4000000000000001,0.6666666666666666,True
AA,IR,2.0367397267168275,2020,38,1.0,1.1063829787234043,0.6666666666666666,0.6666666666666666,True
AA,IR,2.0367397267168275,2020,44,1.0,1.2446808510638299,2.1999999999999997,1.3333333333333333,True
AA,IR,2.0367397267168275,2020,46,1.0,1.1063829787234043,1.2666666666666666,0.6666666666666666,True
AA,IR,2.0367397267168275,2020,47,1.0,1.1063829787234043,1.6666666666666667,0.6666666666666666,True
AA,IR,2.0367397267168275,2021,5,1.0,1.3829787234042554,0.39999999999999997,0.6666666666666666,True
AA,IS,1.0656659704572335,2020,18,0.90625,0.8457446808510637,0.9333333333333332,0.6666666666666666,True
AA,IS,1.0656659704572335,2020,32,0.90625,0.8457446808510637,0.7333333333333334,0.6666666666666666,True
AA,IS,1.0656659704572335,2020,49,0.90625,0.8457446808510637,0.7333333333333334,0.6666666666666666,True
AA,IT,2.0411476551163004,2020,13,1.0,0.851063829787234,0.3333333333333333,0.6666666666666666,True
AA,IT,2.0411476551163004,2020,28,1.0,0.8510638297872339,1.4666666666666668,0.6666666666666666,True
AA,IT,2.0411476551163004,2020,35,1.0,0.851063829787234,0.9333333333333332,0.6666666666666666,True
AA,IT,2.0411476551163004,2020,49,1.0,0.851063829787234,0.8666666666666666,1.3333333333333333,True
AA,IU,1.5865438653883255,2020,9,0.859375,0.9042553191489361,0.7333333333333334,0.6666666666666666,True
AA,IU,1.5865438653883255,2020,18,0.859375,0.9574468085106383,1.3333333333333333,0.6666666666666666,True
AA,IU,1.5865438653883255,2021,5,0.859375,1.0372340425531914,0.3333333333333333,0.6666666666666666,True
AA,IV,0.6621538874489377,2020,49,0.734375,0.7021276595744681,0.39999999999999997,0.6666666666666666,True
AA,IW,1.776877458751688,2020,5,1.046875,0.9574468085106383,0.3333333333333333,0.6666666666666666,True
AA,IW,1.776877458751688,2020,6,1.046875,0.9574468085106383,1.3333333333333333,0.6666666666666666,True
AA,IW,1.776877458751688,2020,22,1.046875,0.9574468085106381,0.7333333333333334,0.6666666666666666,True
AA,IW,1.776877458751688,2020,47,1.046875,0.9574468085106383,1.3333333333333333,0.6666666666666666,True
AA,IX,1.9123489099708935,2021,1,1.015625,1.0638297872340425,0.3333333333333333,0.6666666666666666,True
AA,JA,1.9104615952422892,2020,11,1.015625,1.0,0.7333333333333334,0.6666666666666666,True
AA,JA,1.9104615952422892,2020,23,1.015625,1.148936170212766,0.39999999999999997,0.6666666666666666,True
AA,JA,1.9104615952422892,2020,25,1.015625,1.148936170212766,1.5999999999999999,0.6666666666666666,True
AA,JA,1.9104615952422892,2020,44,1.015625,1.148936170212766,0.9333333333333332,0.6666666666666666,True
AA,JA,1.9104615952422892,2020,47,1.015625,1.148936170212766,1.8,0.6666666666666666,True
AA,JB,0.8568996032445038,2020,6,1.03125,1.0425531914893618,0.9333333333333332,0.6666666666666666,True
AA,JB,0.8568996032445038,2020,14,1.03125,0.8340425531914893,1.8,0.6666666666666666,True
AA,JB,0.8568996032445038,2020,16,1.03125,1.0425531914893618,1.2000000000000004,0.6666666666666666,True
AA,JB,0.8568996032445038,2020,22,1.03125,1.0425531914893618,0.3333333333333333,0.6666666666666666,True
AA,JB,0.8568996032445038,2020,27,1.03125,1.0425531914893618,0.9333333333333332,0.6666666666666666,True
AA,JB,0.8568996032445038,2020,38,1.03125,1.0425531914893618,1.0666666666666667,0.6666666666666666,True
AA,JB,0.8568996032445038,2020,39,1.03125,1.0425531914893618,1.6666666666666667,0.6666666666666666,True
AA,JB,0.8568996032445038,2020,43,1.03125,1.0425531914893618,1.0,0.6666666666666666,True
AA,JB,0.8568996032445038,2020,53,1.03125,1.0425531914893618,1.4000000000000001,0.6666666666666666,True
AA,JB,0.8568996032445038,2021,2,1.03125,0.8340425531914893,1.7333333333333334,0.6666666666666666,True
AA,JB,0.8568996032445038,2021,4,1.03125,0.8340425531914892,0.7333333333333334,0.6666666666666666,True
AA,JC,1.8217661910633551,2020,11,1.0,0.7978723404255319,1.4000000000000001,0.6666666666666666,True
AA,JC,1.8217661910633551,2020,12,1.0,0.7978723404255319,1.3333333333333333,0.6666666666666666,True
AA,JC,1.8217661910633551,2020,13,1.0,0.7978723404255318,0.9333333333333332,0.6666666666666666,True
AA,JC,1.8217661910633551,2020,23,1.0,1.0638297872340425,0.6,0.6666666666666666,True
AA,JC,1.8217661910633551,2020,24,1.0,1.0638297872340425,0.8000000000000002,0.6666666666666666,True
AA,JC,1.8217661910633551,2020,39,1.0,1.0638297872340425,0.4666666666666666,0.6666666666666666,True
AA,JC,1.8217661910633551,2020,45,1.0,1.0638297872340425,1.8,1.3333333333333333,True
AA,JC,1.8217661910633551,2020,51,1.0,1.0638297872340425,1.2666666666666666,0.6666666666666666,True
AA,JC,1.8217661910633551,2021,3,1.0,0.7978723404255318,1.1333333333333335,0.6666666666666666,True
AA,JD,1.7482489913351285,2020,6,1.0,1.0106382978723405,0.8666666666666667,0.6666666666666666,True
AA,JD,1.7482489913351285,2020,9,1.0,0.8085106382978722,0.7333333333333334,0.6666666666666666,True
AA,JD,1.7482489913351285,2020,10,1.0,0.8085106382978723,2.066666666666667,1.3333333333333333,True
AA,JD,1.7482489913351285,2020,13,1.0,0.8085106382978723,1.5333333333333334,1.3333333333333333,True
AA,JD,1.7482489913351285,2020,19,1.0,0.8085106382978723,1.2666666666666666,0.6666666666666666,True
AA,JD,1.7482489913351285,2020,20,1.0,0.8085106382978723,1.8,0.6666666666666666,True
AA,JD,1.7482489913351285,2020,21,1.0,1.0106382978723405,1.2,0.6666666666666666,True
AA,JD,1.7482489913351285,2020,26,1.0,1.0106382978723405,1.0,0.6666666666666666,True
AA,JD,1.7482489913351285,2020,36,1.0,1.0106382978723405,1.1666666666666667,0.6666666666666666,True
AA,JD,1.7482489913351285,2020,37,1.0,1.0106382978723405,2.1333333333333333,0.6666666666666666,True
AA,JD,1.7482489913351285,2020,44,1.0,0.8510638297872339,1.4666666666666668,0.6666666666666666,True
AA,JD,1.7482489913351285,2021,6,1.0,0.8510638297872342,1.4000000000000001,0.6666666666666666,True
AA,JD,1.7482489913351285,2021,7,1.0,0.8510638297872339,0.9333333333333332,0.6666666666666666,True
AA,JE,1.9059362339263695,2020,9,1.03125,0.9468085106382977,1.2666666666666668,0.6666666666666666,True
AA,JE,1.9059362339263695,2020,12,1.03125,0.9035460992907802,2.466666666666667,2.0,True
AA,JE,1.9059362339263695,2020,18,1.03125,0.9680851063829787,1.2000000000000004,0.6666666666666666,True
AA,JE,1.9059362339263695,2020,21,1.03125,0.9680851063829787,0.9333333333333332,0.6666666666666666,True
AA,JE,1.9059362339263695,2020,27,1.03125,0.9680851063829787,0.9333333333333332,0.6666666666666666,True
AA,JE,1.9059362339263695,2020,35,1.03125,0.9680851063829787,1.2666666666666666,0.6666666666666666,True
AA,JE,1.9059362339263695,2020,51,1.03125,0.9680851063829787,0.5333333333333333,0.6666666666666666,True
AA,JE,1.9059362339263695,2021,5,1.03125,0.774468085106383,0.8666666666666667,0.6666666666666666,True
AA,JE,1.9059362339263695,2021,6,1.03125,0.9680851063829787,1.3333333333333333,0.6666666666666666,True
AA,JE,1.9059362339263695,2021,7,1.03125,0.9680851063829787,1.4666666666666668,0.6666666666666666,True
AA,AM,0.10515278861236232,2021,6,0.265625,1.1617021276595747,5.0,2.0,True
AA,JF,1.388073848528314,2020,9,1.09375,0.9574468085106383,0.6666666666666666,0.6666666666666666,True
AA,JF,1.388073848528314,2020,10,1.09375,0.9574468085106383,2.4,0.6666666666666666,True
AA,JF,1.388073848528314,2020,12,1.09375,0.9574468085106381,1.4666666666666668,0.6666666666666666,True
AA,JF,1.388073848528314,2020,23,1.09375,0.9574468085106383,2.0,1.3333333333333333,True
AA,JF,1.388073848528314,2020,27,1.09375,0.9574468085106383,1.4000000000000001,0.6666666666666666,True
AA,JF,1.388073848528314,2020,33,1.09375,0.9574468085106383,1.3333333333333333,0.6666666666666666,True
AA,JF,1.388073848528314,2020,35,1.09375,0.9574468085106383,1.8666666666666665,1.3333333333333333,True
AA,JF,1.388073848528314,2020,37,1.09375,0.9574468085106383,0.8666666666666667,0.6666666666666666,True
AA,JF,1.388073848528314,2020,38,1.09375,0.9574468085106383,1.4000000000000001,0.6666666666666666,True
AA,JF,1.388073848528314,2020,41,1.09375,0.9840425531914894,2.866666666666667,1.3333333333333333,True
AA,JF,1.388073848528314,2021,7,1.09375,1.0106382978723405,1.0,0.6666666666666666,True
AA,JF,1.388073848528314,2021,8,1.09375,1.0106382978723405,0.6666666666666666,0.6666666666666666,False
AA,JG,1.8362188278517326,2020,4,1.0,1.1446808510638298,0.6666666666666666,0.6666666666666666,True
AA,JG,1.8362188278517326,2020,9,1.0,1.1446808510638298,0.39999999999999997,0.6666666666666666,True
AA,JG,1.8362188278517326,2020,14,1.0,1.1446808510638298,0.6666666666666666,0.6666666666666666,True
AA,JG,1.8362188278517326,2020,15,1.0,1.1446808510638298,1.1333333333333333,0.6666666666666666,True
AA,JG,1.8362188278517326,2020,16,1.0,1.1446808510638298,0.6666666666666666,0.6666666666666666,True
AA,JG,1.8362188278517326,2020,23,1.0,1.1446808510638296,1.8,0.6666666666666666,True
AA,JG,1.8362188278517326,2020,30,1.0,1.1446808510638296,0.7333333333333334,0.6666666666666666,True
AA,JG,1.8362188278517326,2020,40,1.0,1.1446808510638298,0.3333333333333333,0.6666666666666666,True
AA,JG,1.8362188278517326,2020,50,1.0,1.14468085106383,0.9333333333333332,0.6666666666666666,True
AA,JG,1.8362188278517326,2021,1,1.0,1.1446808510638298,1.2666666666666666,0.6666666666666666,True
AA,JG,1.8362188278517326,2021,2,1.0,1.1446808510638298,1.8,1.3333333333333333,True
AA,JG,1.8362188278517326,2021,4,1.0,1.1446808510638296,0.9333333333333332,0.6666666666666666,True
AA,JH,2.0338039038056652,2020,4,0.984375,1.0638297872340425,0.8000000000000002,0.6666666666666666,True
AA,JH,2.0338039038056652,2020,31,0.984375,1.0638297872340425,1.2000000000000004,0.6666666666666666,True
AA,JH,2.0338039038056652,2020,32,0.984375,1.0638297872340423,1.2666666666666668,0.6666666666666666,True
AA,JH,2.0338039038056652,2020,34,0.984375,1.0638297872340425,0.8666666666666667,0.6666666666666666,True
AA,JH,2.0338039038056652,2020,35,0.984375,1.0638297872340425,1.2666666666666666,0.6666666666666666,True
AA,JH,2.0338039038056652,2020,39,0.984375,1.0638297872340425,1.2666666666666666,0.6666666666666666,True
AA,JI,2.0340723219004,2020,8,1.0,1.0790425531914893,0.7999999999999999,0.6666666666666666,True
AA,JI,2.0340723219004,2020,9,1.0,0.9591489361702128,1.4000000000000001,0.6666666666666666,True
AA,JI,2.0340723219004,2020,33,1.0,0.9591489361702128,0.8666666666666667,0.6666666666666666,True
AA,JI,2.0340723219004,2020,41,1.0,1.198936170212766,0.39999999999999997,0.6666666666666666,True
AA,JI,2.0340723219004,2020,46,1.0,0.9591489361702128,0.8000000000000002,0.6666666666666666,True
AA,JI,2.0340723219004,2021,2,1.0,1.198936170212766,1.6666666666666667,0.6666666666666666,True
AA,JI,2.0340723219004,2021,4,1.0,1.198936170212766,0.39999999999999997,0.6666666666666666,True
AA,JI,2.0340723219004,2021,5,1.0,0.9591489361702128,3.0,0.6666666666666666,True
AA,JI,2.0340723219004,2021,6,1.0,0.9591489361702128,1.0666666666666667,0.6666666666666666,True
AA,JJ,0.8651534596575992,2020,7,1.015625,0.6914893617021277,0.8666666666666667,0.6666666666666666,True
AA,JJ,0.8651534596575992,2020,20,1.015625,0.6914893617021277,0.6666666666666666,0.6666666666666666,True
AA,JJ,0.8651534596575992,2020,32,1.015625,0.6914893617021275,0.9333333333333332,0.6666666666666666,True
AA,JJ,0.8651534596575992,2020,39,1.015625,0.6914893617021277,2.066666666666667,0.6666666666666666,True
AA,JJ,0.8651534596575992,2021,5,1.015625,0.6914893617021277,2.066666666666667,1.3333333333333333,True
AA,JK,1.8132439165555247,2020,5,1.015625,0.8787234042553191,0.6666666666666666,0.6666666666666666,True
AA,JK,1.8132439165555247,2020,15,1.015625,0.8787234042553191,0.3333333333333333,0.6666666666666666,True
AA,JK,1.8132439165555247,2020,29,1.015625,0.8787234042553189,0.9333333333333332,0.6666666666666666,True
AA,JK,1.8132439165555247,2020,38,1.015625,0.8787234042553189,0.8000000000000002,0.6666666666666666,True
AA,JK,1.8132439165555247,2020,45,1.015625,0.8787234042553191,0.3333333333333333,0.6666666666666666,True
AA,JK,1.8132439165555247,2021,1,1.015625,0.8787234042553191,1.0,0.6666666666666666,True
AA,JK,1.8132439165555247,2021,3,1.015625,0.878723404255319,2.6,1.3333333333333333,True
AA,JL,0.7173473581787833,2020,51,0.5,0.851063829787234,2.4,0.6666666666666666,True
AA,JN,1.7685523037821786,2020,3,1.03125,0.851063829787234,1.4000000000000001,0.6666666666666666,True
AA,JN,1.7685523037821786,2020,4,1.03125,0.851063829787234,1.6666666666666667,0.6666666666666666,True
AA,JN,1.7685523037821786,2020,35,1.03125,0.9574468085106381,1.2666666666666666,0.6666666666666666,True
AA,JN,1.7685523037821786,2020,46,1.03125,0.9574468085106383,0.3333333333333333,0.6666666666666666,True
AA,JO,1.8669694758297894,2020,28,1.015625,0.9574468085106381,1.2666666666666666,0.6666666666666666,True
AA,JO,1.8669694758297894,2020,30,1.015625,0.9574468085106383,0.3333333333333333,0.6666666666666666,True
AA,JO,1.8669694758297894,2020,35,1.015625,0.9574468085106383,1.2,0.6666666666666666,True
AA,JO,1.8669694758297894,2020,40,1.015625,0.9574468085106385,0.4666666666666666,0.6666666666666666,True
AA,JO,1.8669694758297894,2020,41,1.015625,0.9574468085106383,1.0,0.6666666666666666,True
AA,JO,1.8669694758297894,2020,45,1.015625,0.9574468085106385,0.4666666666666666,0.6666666666666666,True
AA,JO,1.8669694758297894,2021,3,1.015625,0.9574468085106381,1.4666666666666668,0.6666666666666666,True
AA,JO,1.8669694758297894,2021,7,1.015625,0.9574468085106383,1.0,0.6666666666666666,True
AA,AN,0.21434862477666775,2020,42,0.21875,0.8989361702127658,1.6000000000000003,0.6666666666666666,True
AA,JP,2.0114832616153735,2020,16,1.03125,0.7234042553191489,0.9333333333333332,0.6666666666666666,True
AA,JQ,2.04657892750195,2020,28,1.015625,0.851063829787234,2.066666666666667,0.6666666666666666,True
AA,JR,0.6032780559819488,2020,19,0.1875,0.952127659574468,0.9333333333333332,0.6666666666666666,True
AA,JS,0.5006962094332185,2020,4,0.171875,0.6914893617021277,0.7333333333333334,0.6666666666666666,True
AA,JS,0.5006962094332185,2020,14,0.171875,0.6914893617021277,0.6666666666666666,0.6666666666666666,True
AA,JS,0.5006962094332185,2020,20,0.171875,0.6914893617021277,1.2666666666666666,0.6666666666666666,True
AA,JS,0.5006962094332185,2020,24,0.171875,0.6914893617021277,0.6,0.6666666666666666,True
AA,JT,1.9877072900676918,2020,8,1.03125,0.851063829787234,0.6666666666666666,0.6666666666666666,True
AA,JU,0.5264559584622999,2020,1,0.328125,0.7978723404255318,1.2000000000000004,0.6666666666666666,True
AA,JU,0.5264559584622999,2020,4,0.328125,0.8457446808510638,1.4000000000000001,0.6666666666666666,True
AA,JU,0.5264559584622999,2020,32,0.328125,0.8457446808510637,1.5333333333333334,0.6666666666666666,True
AA,JU,0.5264559584622999,2021,8,0.328125,0.8457446808510638,1.2666666666666666,0.6666666666666666,False
AA,JV,0.46956390447671054,2020,5,0.609375,0.7978723404255319,1.3333333333333333,0.6666666666666666,True
AA,JV,0.46956390447671054,2020,36,0.609375,0.7978723404255319,1.2666666666666666,0.6666666666666666,True
AA,JW,0.7474647072145751,2020,43,0.84375,0.6595744680851063,1.0666666666666667,0.6666666666666666,True
AA,JX,3.0708623770099903,2020,12,2.609375,1.0595744680851065,0.8666666666666667,0.6666666666666666,True
AA,JY,1.2696511403574993,2020,10,2.421875,0.9361702127659575,0.6666666666666666,0.6666666666666666,True
AA,JY,1.2696511403574993,2020,18,2.421875,0.9361702127659575,0.8666666666666667,0.6666666666666666,True
AA,JY,1.2696511403574993,2020,41,2.421875,0.9361702127659575,0.4666666666666666,0.6666666666666666,True
AA,JY,1.2696511403574993,2021,8,2.421875,0.9361702127659575,1.2,0.6666666666666666,False
AA,JZ,0.3329810345839939,2021,5,0.859375,1.0904255319148937,1.4000000000000001,0.6666666666666666,True
AA,KA,1.0878272394037762,2020,5,2.5,1.0627659574468085,1.7333333333333334,1.3333333333333333,True
AA,KA,1.0878272394037762,2020,7,2.5,1.0627659574468085,1.1666666666666667,0.6666666666666666,True
AA,KA,1.0878272394037762,2020,22,2.5,1.0627659574468085,1.2666666666666666,0.6666666666666666,True
AA,KA,1.0878272394037762,2020,25,2.5,1.0627659574468085,0.7333333333333334,0.6666666666666666,True
AA,KA,1.0878272394037762,2020,38,2.5,1.0627659574468085,1.0666666666666667,0.6666666666666666,True
AA,KA,1.0878272394037762,2020,44,2.5,1.0627659574468085,0.8666666666666667,0.6666666666666666,True
AA,KA,1.0878272394037762,2021,8,2.5,1.0627659574468085,2.0,1.3333333333333333,False
AA,KB,3.5690505548705302,2020,10,2.59375,0.9574468085106385,0.4666666666666666,0.6666666666666666,True
AA,KB,3.5690505548705302,2020,22,2.59375,0.9574468085106385,0.4666666666666666,0.6666666666666666,True
AA,KB,3.5690505548705302,2020,24,2.59375,0.7180851063829787,1.3333333333333333,0.6666666666666666,True
AA,KB,3.5690505548705302,2020,30,2.59375,0.7180851063829787,1.2666666666666666,0.6666666666666666,True
AA,KB,3.5690505548705302,2020,34,2.59375,0.7180851063829787,1.0666666666666667,0.6666666666666666,True
AA,KB,3.5690505548705302,2021,1,2.59375,0.6702127659574468,2.1333333333333333,0.6666666666666666,True
AA,KC,0.9930253235696251,2020,33,2.5,1.148936170212766,1.4666666666666668,0.6666666666666666,True
AA,KC,0.9930253235696251,2020,38,2.5,1.148936170212766,0.8666666666666667,0.6666666666666666,True
AA,KC,0.9930253235696251,2020,49,2.5,1.148936170212766,1.0,0.6666666666666666,True
AA,KC,0.9930253235696251,2021,1,2.5,1.1489361702127656,1.0000000000000002,0.6666666666666666,True
AA,KC,0.9930253235696251,2021,5,2.5,1.148936170212766,0.9333333333333332,0.6666666666666666,True
AA,KD,4.123929473145608,2020,2,2.546875,1.1702127659574468,1.8,1.3333333333333333,True
AA,KD,4.123929473145608,2020,5,2.546875,1.053191489361702,1.4666666666666668,0.6666666666666666,True
AA,KD,4.123929473145608,2020,6,2.546875,1.053191489361702,0.3333333333333333,0.6666666666666666,True
AA,KD,4.123929473145608,2020,11,2.546875,0.9361702127659574,1.1333333333333335,0.6666666666666666,True
AA,KD,4.123929473145608,2020,13,2.546875,1.1702127659574468,1.1333333333333333,0.6666666666666666,True
AA,KD,4.123929473145608,2020,24,2.546875,1.1702127659574468,0.39999999999999997,0.6666666666666666,True
AA,KD,4.123929473145608,2020,36,2.546875,0.9361702127659574,1.2666666666666666,0.6666666666666666,True
AA,KD,4.123929473145608,2020,38,2.546875,0.6914893617021277,0.9333333333333332,0.6666666666666666,True
AA,KD,4.123929473145608,2020,40,2.546875,0.6914893617021277,1.2666666666666666,0.6666666666666666,True
AA,KD,4.123929473145608,2020,46,2.546875,0.9361702127659575,0.9333333333333332,0.6666666666666666,True
AA,KE,4.111175419612975,2020,3,2.59375,1.0585106382978724,2.9333333333333336,1.3333333333333333,True
AA,KE,4.111175419612975,2020,9,2.59375,0.7938829787234042,0.8000000000000002,0.6666666666666666,True
AA,KE,4.111175419612975,2020,14,2.59375,0.8736702127659575,0.6666666666666666,0.6666666666666666,True
AA,KE,4.111175419612975,2020,18,2.59375,0.8736737588652483,1.0,0.6666666666666666,True
AA,KE,4.111175419612975,2020,33,2.59375,1.1648936170212767,2.9333333333333336,0.6666666666666666,True
AA,KE,4.111175419612975,2020,40,2.59375,0.873673012318029,1.2666666666666668,0.6666666666666666,True
AA,KE,4.111175419612975,2020,42,2.59375,1.1648936170212767,0.7333333333333334,0.6666666666666666,True
AA,KE,4.111175419612975,2020,44,2.59375,1.1648936170212767,0.9333333333333332,0.6666666666666666,True
AA,KE,4.111175419612975,2020,48,2.59375,1.1648936170212767,0.9333333333333332,0.6666666666666666,True
AA,KE,4.111175419612975,2020,51,2.59375,1.1648936170212767,1.0666666666666667,0.6666666666666666,True
AA,KE,4.111175419612975,2021,2,2.59375,1.0484042553191488,2.0,1.3333333333333333,True
AA,KF,4.125913250627008,2020,6,2.59375,1.0585106382978722,1.2666666666666668,0.6666666666666666,True
AA,KF,4.125913250627008,2020,9,2.59375,1.0055851063829788,2.466666666666667,1.3333333333333333,True
AA,KF,4.125913250627008,2020,10,2.59375,0.7938829787234043,1.3333333333333333,0.6666666666666666,True
AA,KF,4.125913250627008,2020,12,2.59375,0.7938788870703763,1.7333333333333334,1.3333333333333333,True
AA,KF,4.125913250627008,2020,18,2.59375,0.8736730123180292,1.2666666666666666,0.6666666666666666,True
AA,KF,4.125913250627008,2020,27,2.59375,1.1648936170212767,0.6666666666666666,0.6666666666666666,True
AA,KF,4.125913250627008,2020,30,2.59375,1.1648936170212767,2.266666666666667,1.3333333333333333,True
AA,KF,4.125913250627008,2020,34,2.59375,1.1648936170212767,0.7333333333333334,0.6666666666666666,True
AA,KF,4.125913250627008,2020,38,2.59375,1.0192827728208647,2.533333333333333,1.3333333333333333,True
AA,KF,4.125913250627008,2020,39,2.59375,0.8736730123180291,1.2666666666666666,0.6666666666666666,True
AA,KF,4.125913250627008,2020,47,2.59375,1.1648936170212767,1.0666666666666667,0.6666666666666666,True
AA,KF,4.125913250627008,2020,50,2.59375,1.1648936170212767,1.0666666666666667,0.6666666666666666,True
AA,KF,4.125913250627008,2021,7,2.59375,0.9319148936170212,1.2000000000000004,0.6666666666666666,True
AA,KG,2.835140961440063,2020,27,2.609375,1.1648936170212767,0.6666666666666666,0.6666666666666666,True
AA,KG,2.835140961440063,2020,28,2.609375,1.1648936170212767,3.1333333333333333,0.6666666666666666,True
AA,KG,2.835140961440063,2020,29,2.609375,1.1648936170212767,1.4000000000000001,0.6666666666666666,True
AA,KG,2.835140961440063,2020,31,2.609375,1.1648936170212767,0.3333333333333333,0.6666666666666666,True
AA,KG,2.835140961440063,2020,45,2.609375,1.1648936170212763,1.0000000000000002,0.6666666666666666,True
AA,AO,0.08421617722304704,2020,25,0.0,1.0425531914893618,0.7333333333333334,0.6666666666666666,True
AA,AO,0.08421617722304704,2020,29,0.0,1.0425531914893618,0.7333333333333334,0.6666666666666666,True
AA,AO,0.08421617722304704,2020,35,0.0,1.0425531914893618,0.8000000000000002,0.6666666666666666,True
AA,AO,0.08421617722304704,2020,39,0.0,1.0425531914893618,0.6,0.6666666666666666,True
AA,AO,0.08421617722304704,2020,44,0.0,1.0425531914893618,0.9333333333333332,0.6666666666666666,True
AA,KH,4.1371616464094885,2020,26,2.59375,1.1702127659574468,0.9333333333333332,0.6666666666666666,True
AA,KH,4.1371616464094885,2020,31,2.59375,1.1702127659574468,1.2666666666666666,0.6666666666666666,True
