vehicle_make,garage,year_week,reachable_population,year,month,number_of_competitors,x_unit_cost,x_units,demand_value,is_training_data
BF,KV,202027,3.956935671925984,2020,7,2.546875,1.236842105263158,0.39999999999999997,0.6666666666666666,True
BF,KW,202016,4.000260030029274,2020,4,2.578125,1.2421052631578946,0.8000000000000002,0.6666666666666666,True
BF,KW,202021,4.000260030029274,2020,5,2.578125,1.2421052631578948,1.5999999999999999,0.6666666666666666,True
BF,KW,202025,4.000260030029274,2020,6,2.578125,0.9936842105263158,1.0,0.6666666666666666,True
BF,KX,202036,3.6881401142454515,2020,8,2.5625,0.968421052631579,0.7999999999999999,0.6666666666666666,True
BF,LJ,202023,3.614404824815253,2020,6,2.65625,1.0105263157894737,1.5999999999999999,0.6666666666666666,True
BF,LL,202041,1.168486876871587,2020,10,2.515625,1.1368421052631579,2.4,0.6666666666666666,True
BF,LR,202044,2.0064965566991284,2020,10,2.234375,1.105263157894737,0.6,0.6666666666666666,True
BF,LS,202025,3.9824899133512837,2020,6,2.5625,0.8631578947368421,1.0,0.6666666666666666,True
BF,LT,202017,3.884127263729166,2020,4,2.515625,1.0263157894736843,1.0,0.6666666666666666,True
BF,LV,202111,3.9914945016230905,2021,3,2.53125,1.2578947368421052,1.4666666666666668,0.6666666666666666,True
BF,LW,202039,3.6097368663865055,2020,9,2.3125,0.6736842105263158,1.5999999999999999,0.6666666666666666,True
BF,LW,202044,3.6097368663865055,2020,10,2.3125,0.6736842105263158,1.5999999999999999,0.6666666666666666,True
BF,LZ,202034,1.2976127565699522,2020,8,2.328125,0.968421052631579,0.4666666666666666,0.6666666666666666,True
BF,MC,202003,3.773975188102368,2020,1,2.546875,1.0947368421052632,0.6666666666666666,0.6666666666666666,True
BF,MF,202049,4.123929473145608,2020,12,2.546875,1.157894736842105,1.2000000000000004,0.6666666666666666,True
BF,MH,202013,4.0324827834956425,2020,3,2.546875,0.9936842105263158,0.8666666666666667,0.6666666666666666,True
BF,MI,202006,3.270007633139569,2020,2,2.578125,1.2421052631578948,0.8666666666666667,0.6666666666666666,True
BF,MI,202034,3.270007633139569,2020,8,2.578125,1.2421052631578948,0.39999999999999997,0.6666666666666666,True
BF,MK,202025,3.967437529882483,2020,6,2.546875,1.1347368421052633,1.0,0.6666666666666666,True
BF,MK,202039,3.967437529882483,2020,9,2.546875,1.1347368421052633,2.6666666666666665,0.6666666666666666,True
BF,MK,202108,3.967437529882483,2021,2,2.546875,1.1347368421052633,0.9333333333333332,0.6666666666666666,True
BF,MS,202012,1.3756553176140986,2020,3,2.1875,1.0947368421052632,0.9333333333333332,0.6666666666666666,True
BF,MY,202110,3.8881032067574255,2021,3,2.515625,1.2105263157894737,1.2666666666666666,0.6666666666666666,True
BF,MZ,202026,3.330984675004404,2020,6,2.453125,1.3157894736842108,0.8666666666666666,0.6666666666666666,True
BF,NA,202032,4.114123824622327,2020,8,2.5625,1.1578947368421053,0.7999999999999999,0.6666666666666666,True
BF,NC,202007,0.19478765612286839,2020,2,0.46875,1.0410526315789475,0.7333333333333334,0.6666666666666666,True
BF,NI,202044,0.40179672362163116,2020,10,0.4375,0.7894736842105262,1.4666666666666668,0.6666666666666666,True
BF,NL,202028,0.6895996376355721,2020,7,1.078125,0.9894736842105263,1.1333333333333335,0.6666666666666666,True
BF,NL,202047,0.6895996376355721,2020,11,1.078125,0.9894736842105263,0.8000000000000002,0.6666666666666666,True
BF,NQ,202008,0.40972344548176853,2020,2,0.46875,0.8947368421052632,0.4666666666666666,0.6666666666666666,True
BF,NQ,202107,0.40972344548176853,2021,2,0.46875,0.8947368421052632,0.4666666666666666,0.6666666666666666,True
BF,NQ,202113,0.40972344548176853,2021,3,0.46875,0.894736842105263,1.5333333333333334,0.6666666666666666,True
BF,AV,202031,0.21070820436682688,2020,7,0.140625,0.9157894736842104,1.8,0.6666666666666666,True
BF,OD,202039,0.08141036932652222,2020,9,1.5625,0.8378947368421052,1.2666666666666666,0.6666666666666666,True
BF,OG,202105,0.7553411006819497,2021,2,0.328125,1.2105263157894737,1.4666666666666668,0.6666666666666666,True
BF,ON,202033,0.5159121601784981,2020,8,0.484375,0.9894736842105263,0.06666666666666667,0.6666666666666666,True
BF,ON,202110,0.5159121601784981,2021,3,0.484375,0.9894736842105263,1.0666666666666667,0.6666666666666666,True
BF,ON,202116,0.5159121601784981,2021,4,0.484375,0.9894736842105263,0.9333333333333332,0.6666666666666666,False
BF,AY,202045,0.3557294681127692,2020,11,0.296875,0.8252631578947368,1.8,0.6666666666666666,True
BF,OT,202035,1.853280152998314,2020,8,0.859375,0.8368421052631579,0.39999999999999997,0.6666666666666666,True
BF,BA,202038,0.23142672605417014,2020,9,0.0625,1.0,1.6666666666666667,0.6666666666666666,True
BF,BC,202036,0.5432656416450674,2020,9,0.328125,0.7789473684210526,0.5333333333333333,0.6666666666666666,True
BF,BC,202043,0.5432656416450674,2020,10,0.328125,0.7789473684210525,1.5333333333333334,0.6666666666666666,True
BF,BJ,202010,0.48135333048139106,2020,3,0.421875,1.1473684210526316,0.9333333333333332,0.6666666666666666,True
BF,BJ,202034,0.48135333048139106,2020,8,0.421875,1.1473684210526316,2.0,0.6666666666666666,True
BF,BN,202009,0.4637258109162284,2020,2,0.140625,1.0315789473684212,0.6,0.6666666666666666,True
BF,BN,202032,0.4637258109162284,2020,8,0.140625,1.0315789473684212,0.9333333333333332,0.6666666666666666,True
BF,BN,202039,0.4637258109162284,2020,9,0.140625,1.0315789473684212,0.5333333333333333,0.6666666666666666,True
BF,BZ,202032,0.44361961800749894,2020,8,0.390625,1.0263157894736843,1.2666666666666666,0.6666666666666666,True
BF,CE,202019,1.0,2020,5,0.78125,0.8947368421052632,0.8666666666666667,0.6666666666666666,True
BF,CE,202044,1.0,2020,10,0.78125,0.8947368421052632,1.0666666666666667,0.6666666666666666,True
BF,CO,202006,0.645432278953505,2020,2,0.203125,0.8842105263157893,1.866666666666667,0.6666666666666666,True
BF,CQ,202011,0.3955476148535863,2020,3,0.8125,0.9421052631578948,2.0,0.6666666666666666,True
BF,CQ,202033,0.3955476148535863,2020,8,0.8125,0.9421052631578948,0.6666666666666666,0.6666666666666666,True
BF,CS,202009,0.7012171082983132,2020,2,0.203125,0.8526315789473683,1.866666666666667,0.6666666666666666,True
BF,CS,202032,0.7012171082983132,2020,8,0.203125,0.663157894736842,1.5333333333333334,0.6666666666666666,True
BF,CS,202036,0.7012171082983132,2020,9,0.203125,0.7578947368421053,0.7999999999999999,0.6666666666666666,True
BF,CS,202038,0.7012171082983132,2020,9,0.203125,0.7578947368421052,1.866666666666667,0.6666666666666666,True
BF,CS,202103,0.7012171082983132,2021,1,0.203125,0.7,2.2,0.6666666666666666,True
AN,CT,202045,0.33350948270800307,2020,11,0.75,0.8842105263157894,0.19999999999999998,0.6666666666666666,True
AN,CT,202049,0.33350948270800307,2020,12,0.75,0.8842105263157894,0.26666666666666666,0.6666666666666666,True
AN,CU,202004,0.557521158895124,2020,1,0.21875,0.9736842105263158,0.4666666666666666,0.6666666666666666,True
AN,CU,202016,0.557521158895124,2020,4,0.21875,1.0526315789473684,0.5333333333333333,0.6666666666666666,True
AN,CU,202021,0.557521158895124,2020,5,0.21875,0.9473684210526315,1.3333333333333333,1.3333333333333333,True
AN,CU,202023,0.557521158895124,2020,6,0.21875,0.8421052631578947,1.0666666666666667,0.6666666666666666,True
AN,CU,202030,0.557521158895124,2020,7,0.21875,0.8421052631578947,0.19999999999999998,0.6666666666666666,True
AN,CU,202031,0.557521158895124,2020,7,0.21875,0.8421052631578946,0.7333333333333334,0.6666666666666666,True
AN,CU,202034,0.557521158895124,2020,8,0.21875,0.7894736842105263,0.3333333333333333,0.6666666666666666,True
AN,CU,202036,0.557521158895124,2020,9,0.21875,0.7368421052631579,0.8666666666666667,0.6666666666666666,True
AN,CU,202038,0.557521158895124,2020,9,0.21875,0.7368421052631579,0.19999999999999998,0.6666666666666666,True
AN,CU,202044,0.557521158895124,2020,10,0.21875,1.0526315789473684,0.7999999999999999,0.6666666666666666,True
AN,CU,202109,0.557521158895124,2021,3,0.21875,1.0526315789473684,1.2666666666666666,0.6666666666666666,True
AN,CU,202115,0.557521158895124,2021,4,0.21875,1.0526315789473684,0.3333333333333333,0.6666666666666666,False
AN,CV,202005,0.9435147671892431,2020,1,0.78125,1.105263157894737,0.5333333333333333,0.6666666666666666,True
AN,CV,202027,0.9435147671892431,2020,7,0.78125,1.4210526315789473,0.8666666666666667,0.6666666666666666,True
AN,CV,202033,0.9435147671892431,2020,8,0.78125,1.5789473684210527,0.13333333333333333,0.6666666666666666,True
AN,CV,202034,0.9435147671892431,2020,8,0.78125,1.5789473684210527,0.26666666666666666,0.6666666666666666,True
AN,CV,202039,0.9435147671892431,2020,9,0.78125,1.5789473684210527,0.4666666666666666,0.6666666666666666,True
AN,CV,202046,0.9435147671892431,2020,11,0.78125,1.5789473684210527,0.26666666666666666,0.6666666666666666,True
AN,CW,202016,0.4696939194913477,2020,4,0.671875,1.1578947368421053,0.3333333333333333,0.6666666666666666,True
AN,CX,202004,0.7012171082983132,2020,1,0.203125,0.753157894736842,0.26666666666666666,0.6666666666666666,True
AN,CX,202005,0.7012171082983132,2020,1,0.203125,0.8368421052631579,0.8666666666666667,0.6666666666666666,True
AN,CX,202033,0.7012171082983132,2020,8,0.203125,0.5921052631578947,1.2,0.6666666666666666,True
AN,CX,202035,0.7012171082983132,2020,8,0.203125,0.7894736842105263,0.7999999999999999,0.6666666666666666,True
AN,CX,202040,0.7012171082983132,2020,9,0.203125,0.7894736842105263,0.39999999999999997,0.6666666666666666,True
AN,CX,202041,0.7012171082983132,2020,10,0.203125,0.5921052631578947,1.2666666666666666,0.6666666666666666,True
AN,CX,202044,0.7012171082983132,2020,10,0.203125,0.5921052631578947,0.7999999999999999,0.6666666666666666,True
AN,CX,202102,0.7012171082983132,2021,1,0.203125,0.5526315789473685,1.4000000000000001,0.6666666666666666,True
AN,CY,202010,0.4546876703825797,2020,3,0.390625,0.8421052631578947,1.3333333333333333,0.6666666666666666,True
AN,CY,202017,0.4546876703825797,2020,4,0.390625,0.8421052631578947,0.4666666666666666,0.6666666666666666,True
AN,CY,202037,0.4546876703825797,2020,9,0.390625,0.8421052631578947,0.5333333333333333,0.6666666666666666,True
AN,CY,202104,0.4546876703825797,2021,1,0.390625,0.8421052631578947,0.26666666666666666,0.6666666666666666,True
AN,DA,202006,0.641192111863241,2020,2,0.53125,0.8421052631578947,0.5333333333333333,0.6666666666666666,True
AN,DA,202030,0.641192111863241,2020,7,0.53125,0.8421052631578947,0.13333333333333333,0.6666666666666666,True
AN,DA,202043,0.641192111863241,2020,10,0.53125,0.8421052631578947,1.0666666666666667,0.6666666666666666,True
AN,DB,202011,1.5476316297172383,2020,3,1.53125,0.8421052631578947,1.2666666666666666,0.6666666666666666,True
AN,DC,202007,1.8356903797277233,2020,2,1.578125,1.3157894736842106,0.3333333333333333,0.6666666666666666,True
AN,DC,202021,1.8356903797277233,2020,5,1.578125,1.3157894736842106,0.26666666666666666,0.6666666666666666,True
AN,DC,202022,1.8356903797277233,2020,5,1.578125,1.3157894736842106,0.9333333333333332,0.6666666666666666,True
AN,DC,202024,1.8356903797277233,2020,6,1.578125,1.3157894736842106,0.7999999999999999,0.6666666666666666,True
AN,DC,202025,1.8356903797277233,2020,6,1.578125,1.3157894736842106,0.9333333333333332,0.6666666666666666,True
AN,DC,202028,1.8356903797277233,2020,7,1.578125,1.3157894736842106,1.2666666666666666,1.3333333333333333,True
AN,DC,202032,1.8356903797277233,2020,8,1.578125,1.3157894736842106,1.4666666666666668,0.6666666666666666,True
AN,DC,202034,1.8356903797277233,2020,8,1.578125,1.3157894736842106,0.26666666666666666,0.6666666666666666,True
AN,DC,202038,1.8356903797277233,2020,9,1.578125,1.3157894736842106,0.26666666666666666,0.6666666666666666,True
AN,DC,202042,1.8356903797277233,2020,10,1.578125,1.3157894736842106,0.3333333333333333,0.6666666666666666,True
AN,DC,202105,1.8356903797277233,2021,2,1.578125,1.3631578947368421,0.3333333333333333,0.6666666666666666,True
AN,DC,202110,1.8356903797277233,2021,3,1.578125,1.3631578947368421,0.8666666666666667,0.6666666666666666,True
AN,DD,202028,1.089601315248664,2020,7,1.375,0.8488421052631578,0.3333333333333333,0.6666666666666666,True
AN,DD,202030,1.089601315248664,2020,7,1.375,0.848842105263158,0.8666666666666667,0.6666666666666666,True
AN,DD,202033,1.089601315248664,2020,8,1.375,1.0610526315789475,0.8666666666666667,0.6666666666666666,True
AN,DF,202004,1.5522199015241116,2020,1,1.546875,0.7578947368421053,0.6666666666666666,0.6666666666666666,True
AN,DF,202022,1.5522199015241116,2020,5,1.546875,0.7157894736842105,0.26666666666666666,0.6666666666666666,True
AN,DF,202030,1.5522199015241116,2020,7,1.546875,0.8947368421052632,1.0666666666666667,0.6666666666666666,True
AN,DF,202043,1.5522199015241116,2020,10,1.546875,0.9473684210526315,1.3333333333333333,0.6666666666666666,True
AN,DF,202044,1.5522199015241116,2020,10,1.546875,0.9473684210526317,0.9333333333333332,0.6666666666666666,True
AN,DF,202102,1.5522199015241116,2021,1,1.546875,0.9473684210526315,0.6,0.6666666666666666,True
AN,DF,202107,1.5522199015241116,2021,2,1.546875,0.9473684210526315,0.5333333333333333,0.6666666666666666,True
AN,DF,202114,1.5522199015241116,2021,4,1.546875,0.9473684210526317,0.4666666666666666,0.6666666666666666,False
AN,DG,202008,1.5565565313671708,2020,2,1.53125,1.0526315789473684,0.26666666666666666,0.6666666666666666,True
AN,DG,202009,1.5565565313671708,2020,2,1.53125,1.0526315789473684,0.6,0.6666666666666666,True
AN,DG,202010,1.5565565313671708,2020,3,1.53125,0.7894736842105263,0.3333333333333333,0.6666666666666666,True
AN,DG,202012,1.5565565313671708,2020,3,1.53125,0.7894736842105263,0.7999999999999999,0.6666666666666666,True
AN,DG,202019,1.5565565313671708,2020,5,1.53125,0.9210526315789473,1.4000000000000001,1.3333333333333333,True
AN,DG,202020,1.5565565313671708,2020,5,1.53125,0.7894736842105263,0.6666666666666666,0.6666666666666666,True
AN,DG,202022,1.5565565313671708,2020,5,1.53125,0.7894736842105262,0.7333333333333334,0.6666666666666666,True
AN,DG,202023,1.5565565313671708,2020,6,1.53125,0.7894736842105263,0.26666666666666666,0.6666666666666666,True
AN,DG,202025,1.5565565313671708,2020,6,1.53125,0.7894736842105263,0.26666666666666666,0.6666666666666666,True
AN,DG,202028,1.5565565313671708,2020,7,1.53125,0.7894736842105263,0.3333333333333333,0.6666666666666666,True
AN,DG,202029,1.5565565313671708,2020,7,1.53125,0.7894736842105263,0.9333333333333332,0.6666666666666666,True
AN,DG,202033,1.5565565313671708,2020,8,1.53125,1.0526315789473684,0.5333333333333333,0.6666666666666666,True
AN,DG,202035,1.5565565313671708,2020,8,1.53125,0.7894736842105262,0.7333333333333334,0.6666666666666666,True
AN,DG,202040,1.5565565313671708,2020,9,1.53125,0.7894736842105263,0.9333333333333332,0.6666666666666666,True
AN,DG,202042,1.5565565313671708,2020,10,1.53125,0.7894736842105263,1.8,1.3333333333333333,True
AN,DG,202045,1.5565565313671708,2020,11,1.53125,0.7894736842105263,1.0666666666666667,0.6666666666666666,True
AN,DG,202046,1.5565565313671708,2020,11,1.53125,0.7894736842105262,0.7333333333333334,0.6666666666666666,True
AN,DG,202048,1.5565565313671708,2020,11,1.53125,0.7894736842105263,0.6666666666666666,0.6666666666666666,True
AN,DG,202104,1.5565565313671708,2021,1,1.53125,1.0526315789473684,0.3333333333333333,0.6666666666666666,True
AN,DG,202107,1.5565565313671708,2021,2,1.53125,0.7894736842105263,0.5333333333333333,0.6666666666666666,True
AN,DG,202108,1.5565565313671708,2021,2,1.53125,0.7894736842105263,0.3333333333333333,0.6666666666666666,True
AN,DG,202111,1.5565565313671708,2021,3,1.53125,1.0526315789473684,0.19999999999999998,0.6666666666666666,True
AN,DG,202114,1.5565565313671708,2021,4,1.53125,1.0526315789473684,0.4666666666666666,0.6666666666666666,False
AN,DH,202035,1.5195693567192599,2020,8,1.578125,0.6736842105263158,1.4000000000000001,0.6666666666666666,True
AN,DH,202041,1.5195693567192599,2020,10,1.578125,0.6736842105263158,0.3333333333333333,0.6666666666666666,True
AN,DH,202107,1.5195693567192599,2021,2,1.578125,0.6736842105263159,1.7333333333333334,0.6666666666666666,True
AN,DL,202032,1.6974089265792631,2020,8,1.421875,0.894736842105263,0.8000000000000002,0.6666666666666666,True
AN,DL,202044,1.6974089265792631,2020,10,1.421875,0.8947368421052632,0.5333333333333333,0.6666666666666666,True
AN,DM,202043,1.7901180200810287,2020,10,1.546875,1.3894736842105264,0.19999999999999998,0.6666666666666666,True
AN,DM,202104,1.7901180200810287,2021,1,1.546875,1.389473684210526,1.1333333333333335,0.6666666666666666,True
AN,DO,202004,1.028053884932518,2020,1,1.5625,0.9473684210526314,0.7333333333333334,0.6666666666666666,True
AN,DO,202019,1.028053884932518,2020,5,1.5625,0.9473684210526315,0.26666666666666666,0.6666666666666666,True
AN,DO,202020,1.028053884932518,2020,5,1.5625,0.9473684210526315,1.0,0.6666666666666666,True
AN,DO,202027,1.028053884932518,2020,7,1.5625,0.9473684210526315,1.2666666666666666,0.6666666666666666,True
AN,DO,202029,1.028053884932518,2020,7,1.5625,0.9473684210526315,0.7333333333333334,1.3333333333333333,True
AN,DO,202031,1.028053884932518,2020,7,1.5625,0.9473684210526315,0.6,0.6666666666666666,True
AN,DO,202038,1.028053884932518,2020,9,1.5625,0.9473684210526315,1.1333333333333333,0.6666666666666666,True
AN,DQ,202039,0.8336311096571798,2020,9,0.75,1.0526315789473684,0.7999999999999999,0.6666666666666666,True
AN,DQ,202104,0.8336311096571798,2021,1,0.75,1.0526315789473684,0.8666666666666667,0.6666666666666666,True
AN,DR,202010,0.8336311096571798,2020,3,0.75,0.7894736842105263,0.8666666666666667,0.6666666666666666,True
AN,DR,202019,0.8336311096571798,2020,5,0.75,0.7894736842105263,0.19999999999999998,0.6666666666666666,True
AN,DR,202036,0.8336311096571798,2020,9,0.75,0.7894736842105263,0.9333333333333332,0.6666666666666666,True
AN,DR,202046,0.8336311096571798,2020,11,0.75,0.7894736842105263,0.26666666666666666,0.6666666666666666,True
AN,DT,202004,1.821892012045262,2020,1,1.609375,1.3157894736842106,0.7999999999999999,0.6666666666666666,True
AN,DT,202007,1.821892012045262,2020,2,1.609375,1.3157894736842106,0.26666666666666666,0.6666666666666666,True
AN,DT,202017,1.821892012045262,2020,4,1.609375,1.0526315789473684,0.3333333333333333,0.6666666666666666,True
AN,DT,202032,1.821892012045262,2020,8,1.609375,1.3157894736842106,0.6666666666666666,0.6666666666666666,True
AN,DT,202047,1.821892012045262,2020,11,1.609375,1.3157894736842106,0.9333333333333332,0.6666666666666666,True
AN,DT,202050,1.821892012045262,2020,12,1.609375,1.3157894736842106,0.26666666666666666,0.6666666666666666,True
AN,DT,202103,1.821892012045262,2021,1,1.609375,1.3631578947368421,0.26666666666666666,0.6666666666666666,True
AN,DT,202106,1.821892012045262,2021,2,1.609375,1.0905263157894738,0.6666666666666666,0.6666666666666666,True
AN,DT,202107,1.821892012045262,2021,2,1.609375,1.3631578947368421,1.0666666666666667,0.6666666666666666,True
AN,DT,202111,1.821892012045262,2021,3,1.609375,1.3631578947368421,0.19999999999999998,0.6666666666666666,True
AN,DU,202036,1.2281427984263988,2020,8,1.5,0.8368421052631579,0.26666666666666666,0.6666666666666666,True
AN,DU,202042,1.2281427984263988,2020,10,1.5,0.8368421052631579,0.8666666666666667,0.6666666666666666,True
AN,DU,202103,1.2281427984263988,2021,1,1.5,0.8368421052631579,0.9333333333333332,0.6666666666666666,True
AN,DU,202105,1.2281427984263988,2021,2,1.5,0.8368421052631579,0.3333333333333333,0.6666666666666666,True
AN,DV,201952,1.1727522081582324,2019,12,1.5625,0.968421052631579,0.26666666666666666,0.6666666666666666,True
AN,DV,202007,1.1727522081582324,2020,2,1.5625,1.0315789473684212,0.3333333333333333,0.6666666666666666,True
AN,DV,202014,1.1727522081582324,2020,3,1.5625,1.0315789473684212,0.3333333333333333,0.6666666666666666,True
AN,DV,202034,1.1727522081582324,2020,8,1.5625,1.0315789473684212,0.7999999999999999,0.6666666666666666,True
AN,DV,202044,1.1727522081582324,2020,10,1.5625,1.0947368421052632,1.1333333333333335,0.6666666666666666,True
AN,DV,202053,1.1727522081582324,2020,12,1.5625,1.0947368421052632,1.0666666666666667,0.6666666666666666,True
AN,DV,202117,1.1727522081582324,2021,4,1.5625,1.1157894736842104,0.39999999999999997,1.3333333333333333,False
AN,DX,202005,0.8411510103424847,2020,1,0.734375,0.8947368421052632,0.26666666666666666,0.6666666666666666,True
AN,DX,202026,0.8411510103424847,2020,6,0.734375,0.8336842105263158,0.39999999999999997,0.6666666666666666,True
AN,DX,202033,0.8411510103424847,2020,8,0.734375,1.0421052631578946,0.6,0.6666666666666666,True
AN,DX,202035,0.8411510103424847,2020,8,0.734375,1.0421052631578946,0.6666666666666666,0.6666666666666666,True
AN,DX,202044,0.8411510103424847,2020,10,0.734375,1.0421052631578946,1.3333333333333333,1.3333333333333333,True
AN,DX,202117,0.8411510103424847,2021,4,0.734375,1.0421052631578946,0.19999999999999998,0.6666666666666666,False
AN,DY,202005,0.982204719125628,2020,1,1.421875,1.0105263157894737,0.7333333333333334,0.6666666666666666,True
AN,DY,202010,0.982204719125628,2020,3,1.421875,1.0105263157894737,0.26666666666666666,0.6666666666666666,True
AN,DY,202031,0.982204719125628,2020,7,1.421875,1.0105263157894737,0.6666666666666666,0.6666666666666666,True
AN,DY,202033,0.982204719125628,2020,8,1.421875,1.0105263157894737,0.9333333333333332,0.6666666666666666,True
AN,DY,202049,0.982204719125628,2020,12,1.421875,1.0105263157894737,1.3333333333333333,0.6666666666666666,True
AN,DY,202117,0.982204719125628,2021,4,1.421875,1.0105263157894737,0.6666666666666666,0.6666666666666666,False
AN,DZ,202011,1.5476316297172383,2020,3,1.53125,1.063157894736842,0.6666666666666666,1.3333333333333333,True
AN,DZ,202019,1.5476316297172383,2020,5,1.53125,1.0947368421052632,0.19999999999999998,0.6666666666666666,True
AN,DZ,202020,1.5476316297172383,2020,5,1.53125,1.0947368421052632,0.8666666666666667,0.6666666666666666,True
AN,DZ,202034,1.5476316297172383,2020,8,1.53125,1.252631578947368,1.1333333333333335,0.6666666666666666,True
AN,DZ,202037,1.5476316297172383,2020,9,1.53125,1.0021052631578948,0.7999999999999999,0.6666666666666666,True
AN,DZ,202046,1.5476316297172383,2020,11,1.53125,1.2526315789473683,0.7999999999999999,0.6666666666666666,True
AN,DZ,202049,1.5476316297172383,2020,12,1.53125,1.2526315789473683,0.9333333333333332,0.6666666666666666,True
AN,DZ,202116,1.5476316297172383,2021,4,1.53125,1.2526315789473683,0.13333333333333333,0.6666666666666666,False
AN,EB,202014,1.5565565313671708,2020,3,1.53125,0.7663157894736842,1.0,0.6666666666666666,True
AN,EB,202014,1.5565565313671708,2020,4,1.53125,0.7663157894736843,0.9333333333333332,0.6666666666666666,True
AN,EB,202015,1.5565565313671708,2020,4,1.53125,1.0947368421052632,0.8666666666666667,0.6666666666666666,True
AN,EB,202022,1.5565565313671708,2020,5,1.53125,0.8210526315789474,0.26666666666666666,0.6666666666666666,True
AN,EB,202027,1.5565565313671708,2020,7,1.53125,1.0947368421052632,0.8666666666666667,0.6666666666666666,True
AN,EB,202028,1.5565565313671708,2020,7,1.53125,1.0947368421052632,0.39999999999999997,0.6666666666666666,True
AN,EB,202029,1.5565565313671708,2020,7,1.53125,1.0947368421052632,0.8666666666666667,0.6666666666666666,True
AN,EB,202030,1.5565565313671708,2020,7,1.53125,1.0947368421052632,0.7333333333333334,0.6666666666666666,True
AN,EB,202031,1.5565565313671708,2020,7,1.53125,1.0947368421052632,1.0666666666666667,0.6666666666666666,True
AN,EB,202033,1.5565565313671708,2020,8,1.53125,1.0947368421052632,0.5333333333333333,0.6666666666666666,True
AN,EB,202037,1.5565565313671708,2020,9,1.53125,0.7663157894736842,1.4000000000000001,0.6666666666666666,True
AN,EB,202038,1.5565565313671708,2020,9,1.53125,0.7663157894736841,1.4666666666666668,1.3333333333333333,True
AN,EB,202050,1.5565565313671708,2020,12,1.53125,0.8210526315789474,1.0666666666666667,0.6666666666666666,True
AN,EB,202052,1.5565565313671708,2020,12,1.53125,0.8210526315789474,0.7999999999999999,0.6666666666666666,True
AN,EB,202107,1.5565565313671708,2021,2,1.53125,0.9157894736842105,1.8666666666666665,1.3333333333333333,True
AN,EB,202108,1.5565565313671708,2021,2,1.53125,0.9157894736842105,0.19999999999999998,0.6666666666666666,True
AN,EB,202112,1.5565565313671708,2021,3,1.53125,1.2210526315789474,1.0,0.6666666666666666,True
AN,EB,202114,1.5565565313671708,2021,4,1.53125,1.2210526315789474,0.7999999999999999,0.6666666666666666,False
AN,EB,202116,1.5565565313671708,2021,4,1.53125,1.2210526315789474,0.8666666666666667,0.6666666666666666,False
AN,EB,202117,1.5565565313671708,2021,4,1.53125,1.2210526315789474,1.1333333333333333,0.6666666666666666,False
AN,ED,202108,0.875516914534001,2021,2,0.75,0.7894736842105263,1.0666666666666667,0.6666666666666666,True
AN,ED,202112,0.875516914534001,2021,3,0.75,0.7894736842105263,1.0666666666666667,0.6666666666666666,True
AN,EE,202038,1.6867770536081264,2020,9,1.578125,0.8,0.3333333333333333,0.6666666666666666,True
AN,EE,202042,1.6867770536081264,2020,10,1.578125,0.8,0.9333333333333332,0.6666666666666666,True
AN,EE,202103,1.6867770536081264,2021,1,1.578125,0.8,0.8666666666666667,0.6666666666666666,True
AN,EE,202104,1.6867770536081264,2021,1,1.578125,0.8,0.4666666666666666,0.6666666666666666,True
AN,EE,202114,1.6867770536081264,2021,4,1.578125,0.8,0.8666666666666667,0.6666666666666666,False
AN,EG,202004,1.5137102929951265,2020,1,1.5625,1.1578947368421053,0.26666666666666666,0.6666666666666666,True
AN,EG,202019,1.5137102929951265,2020,5,1.5625,1.263157894736842,1.0,0.6666666666666666,True
AN,EG,202021,1.5137102929951265,2020,5,1.5625,1.263157894736842,0.7333333333333334,0.6666666666666666,True
AN,EG,202024,1.5137102929951265,2020,6,1.5625,1.263157894736842,0.6666666666666666,1.3333333333333333,True
AN,EG,202026,1.5137102929951265,2020,6,1.5625,1.263157894736842,0.3333333333333333,0.6666666666666666,True
AN,EG,202040,1.5137102929951265,2020,10,1.5625,1.2631578947368418,1.1333333333333335,0.6666666666666666,True
AN,EG,202044,1.5137102929951265,2020,10,1.5625,1.263157894736842,0.7333333333333334,2.0,True
AN,EG,202045,1.5137102929951265,2020,11,1.5625,1.263157894736842,0.39999999999999997,0.6666666666666666,True
AN,EG,202048,1.5137102929951265,2020,11,1.5625,1.263157894736842,0.9333333333333332,0.6666666666666666,True
AN,EG,202103,1.5137102929951265,2021,1,1.5625,1.263157894736842,0.6,0.6666666666666666,True
AN,EG,202117,1.5137102929951265,2021,4,1.5625,1.368421052631579,0.3333333333333333,0.6666666666666666,False
AN,EH,202108,1.7581804608403164,2021,2,1.625,1.0736842105263158,0.19999999999999998,0.6666666666666666,True
AN,EH,202111,1.7581804608403164,2021,3,1.625,1.0736842105263158,1.0,0.6666666666666666,True
AN,EI,202036,1.2392611791942425,2020,9,0.96875,1.0315789473684212,0.39999999999999997,0.6666666666666666,True
AN,OY,202035,3.604175578986218,2020,8,2.640625,1.3094736842105263,0.7333333333333334,0.6666666666666666,True
AN,OZ,202037,0.11964317169531191,2020,9,0.03125,0.7894736842105263,0.8666666666666667,0.6666666666666666,True
AN,OZ,202114,0.11964317169531191,2021,4,0.03125,1.0526315789473684,0.3333333333333333,0.6666666666666666,False
AN,EK,202009,1.3042309402182575,2020,2,1.078125,0.8210526315789473,0.7333333333333334,0.6666666666666666,True
